qid,rid,match
Q08196,R044326,1
Q30608,R005638,1
Q26856,R001865,1
Q27322,R002334,1
Q03221,R618214,1
Q18993,R461000,0
Q14376,R099615,1
Q28438,R003456,1
Q01242,R625553,0
Q20754,R270973,0
Q25144,R000146,1
Q22245,R687656,0
Q04784,R341546,0
Q05404,R710462,1
Q29512,R004537,1
Q08814,R660669,0
Q25699,R000703,1
Q22174,R941811,0
Q03818,R824242,1
Q08019,R652904,1
Q09566,R172209,0
Q22276,R291672,1
Q05419,R992903,1
Q23318,R201727,0
Q07077,R712039,1
Q00342,R351264,0
Q06864,R230291,0
Q27220,R002232,1
Q29864,R004890,1
Q01265,R302966,0
Q04523,R948482,1
Q25065,R000066,1
Q30187,R005215,1
Q02393,R073320,0
Q22531,R469825,0
Q26107,R001114,1
Q09376,R085621,0
Q06597,R089494,0
Q26145,R001152,1
Q24713,R810220,0
Q17439,R608812,0
Q05138,R850317,0
Q14643,R414340,0
Q12899,R708213,0
Q30393,R005422,1
Q23900,R156305,0
Q26271,R001278,1
Q26585,R001593,1
Q30149,R005177,1
Q07497,R176671,0
Q09718,R828861,1
Q14804,R386961,0
Q14099,R855399,0
Q22940,R334932,1
Q25998,R001004,1
Q04170,R936344,0
Q17789,R216410,0
Q19201,R351060,0
Q11496,R811373,0
Q20914,R838727,0
Q13496,R039880,0
Q17469,R860474,1
Q17601,R074200,0
Q28372,R003390,1
Q13699,R713605,0
Q30042,R005070,1
Q07382,R715572,1
Q20281,R878009,0
Q29248,R004270,1
Q17359,R324827,0
Q29624,R004650,1
Q18166,R374640,0
Q10592,R876060,0
Q28918,R003940,1
Q01178,R881280,0
Q10332,R545400,0
Q10416,R985288,0
Q03828,R068014,0
Q30653,R005683,1
Q24785,R064241,0
Q05772,R510241,0
Q15321,R287140,0
Q14326,R632659,0
Q17935,R646569,1
Q26769,R001778,1
Q12703,R841773,1
Q26591,R001599,1
Q24680,R499781,0
Q15708,R692903,1
Q19478,R367492,1
Q30052,R005080,1
Q01818,R756958,1
Q02726,R688453,0
Q05359,R678486,0
Q03299,R473709,1
Q04376,R895547,1
Q23537,R136127,1
Q04584,R490372,1
Q24402,R178358,0
Q12562,R926455,0
Q02872,R594323,0
Q07944,R905930,0
Q09165,R865269,0
Q05902,R367432,0
Q19640,R134996,0
Q25196,R000199,1
Q25789,R000794,1
Q30361,R005390,1
Q25286,R000289,1
Q22266,R575431,1
Q02604,R808142,0
Q23735,R000076,1
Q11988,R490392,1
Q28746,R003766,1
Q19045,R028472,0
Q18535,R091206,1
Q04956,R826607,0
Q15240,R153596,0
Q22978,R416801,0
Q08614,R265260,0
Q16402,R221814,1
Q20627,R550970,0
Q25963,R000969,1
Q24344,R224074,0
Q00831,R953206,0
Q27273,R002285,1
Q23783,R669614,0
Q27542,R002554,1
Q03735,R933724,0
Q07338,R070292,0
Q17559,R870343,0
Q11848,R730719,1
Q18427,R175286,0
Q15883,R779144,1
Q04686,R749310,1
Q01253,R637488,0
Q30220,R005248,1
Q06874,R538264,0
Q01135,R110595,0
Q27968,R002985,1
Q18469,R989283,1
Q25719,R000723,1
Q08908,R696262,0
Q19006,R331615,0
Q14415,R072570,1
Q16538,R322948,0
Q09086,R289233,1
Q06067,R736378,1
Q22258,R388276,0
Q02881,R910793,1
Q07698,R027955,0
Q16024,R743711,0
Q12780,R113163,1
Q17091,R028577,0
Q08512,R992596,0
Q09742,R740632,0
Q30549,R005579,1
Q01892,R305487,0
Q01609,R291357,0
Q00184,R739872,0
Q11710,R968838,0
Q29982,R005009,1
Q06252,R792366,0
Q24967,R666291,0
Q18706,R554993,0
Q01650,R950364,0
Q15047,R585705,1
Q30447,R005476,1
Q03189,R438823,0
Q05563,R492243,1
Q29621,R004647,1
Q30257,R005285,1
Q25821,R000826,1
Q26372,R001380,1
Q10418,R601324,0
Q13477,R216663,1
Q26721,R001729,1
Q22227,R937171,0
Q26456,R001464,1
Q19780,R491619,1
Q22356,R592883,1
Q04933,R208531,0
Q16669,R559127,0
Q17538,R559473,0
Q08159,R466556,0
Q28263,R003281,1
Q03701,R301854,0
Q29154,R004176,1
Q28871,R003891,1
Q10719,R631328,1
Q29208,R004230,1
Q15723,R175056,1
Q16455,R869078,0
Q14616,R314842,1
Q15125,R355161,0
Q13789,R757149,1
Q01478,R192537,0
Q27166,R002178,1
Q12056,R181674,0
Q17082,R790782,0
Q26813,R001822,1
Q13722,R911803,0
Q06961,R986985,1
Q27117,R002127,1
Q22641,R412266,1
Q19204,R093986,1
Q06659,R976995,0
Q21589,R733414,1
Q23793,R829604,1
Q23446,R238668,0
Q10921,R830932,0
Q14270,R556364,1
Q25251,R000254,1
Q15782,R730794,1
Q11795,R111139,0
Q28054,R003071,1
Q30622,R005652,1
Q16339,R214512,0
Q16453,R008817,0
Q25841,R000846,1
Q25062,R000063,1
Q01988,R603670,1
Q11841,R844662,0
Q28272,R003290,1
Q02091,R648796,1
Q18274,R019829,1
Q20151,R778107,0
Q17193,R256705,0
Q14201,R871415,1
Q07389,R514579,1
Q15252,R333080,0
Q00695,R450725,1
Q18874,R764008,1
Q29191,R004213,1
Q08139,R563412,0
Q08541,R725741,0
Q25994,R001000,1
Q26847,R001856,1
Q11244,R418806,0
Q03297,R954409,0
Q22668,R398488,0
Q18894,R733976,0
Q08556,R145740,0
Q25905,R000911,1
Q27986,R003003,1
Q20168,R276882,0
Q23877,R319723,0
Q07486,R093276,0
Q08542,R731487,1
Q28758,R003778,1
Q16735,R778557,1
Q27843,R002858,1
Q21801,R129678,1
Q23452,R352501,0
Q25327,R000330,1
Q00257,R550756,0
Q28465,R003483,1
Q27343,R002355,1
Q23343,R571667,1
Q13598,R671313,1
Q12947,R783164,0
Q09647,R637736,0
Q18806,R644187,0
Q04102,R308861,1
Q25564,R000568,1
Q08246,R602929,0
Q19046,R793955,0
Q24510,R165355,1
Q24178,R047044,0
Q19865,R448513,0
Q03226,R060441,0
Q17111,R005323,0
Q08325,R951597,0
Q13636,R493437,1
Q24766,R137443,1
Q14573,R670206,1
Q22272,R916949,0
Q29211,R004233,1
Q17733,R337655,0
Q17720,R879585,0
Q27922,R002937,1
Q28965,R003987,1
Q12456,R869685,1
Q27501,R002513,1
Q17837,R792022,1
Q17818,R098004,0
Q23705,R449838,0
Q09512,R847471,0
Q02642,R859148,1
Q03427,R003681,0
Q05996,R553469,0
Q25122,R000124,1
Q29309,R004333,1
Q22121,R227998,0
Q20833,R501352,0
Q08689,R031271,0
Q17649,R697058,0
Q26794,R001803,1
Q16629,R939296,0
Q29931,R004958,1
Q26475,R001483,1
Q29894,R004921,1
Q24926,R835193,0
Q21449,R997121,1
Q07408,R641554,1
Q00421,R496768,0
Q24240,R931247,0
Q24007,R632262,0
Q02686,R511500,0
Q16052,R070810,0
Q25274,R000277,1
Q27862,R002877,1
Q17447,R962027,0
Q26507,R001515,1
Q19135,R958368,1
Q07384,R550137,0
Q21067,R421217,1
Q03250,R152124,1
Q05885,R193485,0
Q21703,R854334,1
Q23428,R322877,0
Q25838,R000843,1
Q07011,R933425,0
Q08240,R214805,0
Q15142,R247415,0
Q24714,R494360,1
Q01697,R875544,0
Q06250,R705158,1
Q07041,R402650,1
Q12455,R753971,0
Q13168,R789575,0
Q20499,R733787,0
Q27523,R002535,1
Q14337,R590446,0
Q05331,R443763,1
Q18891,R891570,0
Q30170,R005198,1
Q05815,R773593,0
Q25208,R000211,1
Q16639,R662705,1
Q06392,R292304,0
Q23620,R433386,0
Q02077,R705160,0
Q28721,R003741,1
Q25540,R000544,1
Q06519,R583017,0
Q08722,R188384,0
Q18928,R284233,0
Q03852,R898209,0
Q27164,R002176,1
Q30290,R005318,1
Q03783,R704856,0
Q27102,R002112,1
Q19831,R100434,1
Q17105,R917305,1
Q19058,R718667,1
Q07144,R451272,0
Q09801,R400924,1
Q20847,R107360,0
Q01869,R757984,1
Q27035,R002044,1
Q21892,R881665,0
Q17939,R375342,0
Q16856,R262019,0
Q25452,R000456,1
Q01174,R345120,0
Q19852,R710411,1
Q06085,R930302,0
Q01600,R150392,0
Q15447,R310165,0
Q22231,R511771,0
Q29861,R004887,1
Q04402,R886003,0
Q17075,R499934,0
Q19196,R616596,1
Q20074,R806121,0
Q05003,R068634,0
Q25533,R000537,1
Q12086,R050605,0
Q25480,R000484,1
Q16714,R320565,0
Q27101,R002111,1
Q17400,R226609,1
Q23763,R505422,0
Q22925,R758432,0
Q11985,R360936,0
Q14034,R730001,0
Q14175,R629102,0
Q05047,R646672,1
Q23597,R977516,0
Q20862,R872424,1
Q05677,R909995,0
Q00646,R003953,0
Q13101,R877825,0
Q26854,R001863,1
Q03020,R983233,1
Q22798,R573641,0
Q25627,R000631,1
Q22920,R786752,0
Q07962,R204756,0
Q10850,R758400,0
Q03569,R097463,0
Q12439,R579666,0
Q11600,R727461,0
Q25494,R000498,1
Q26337,R001344,1
Q29831,R004857,1
Q25820,R000825,1
Q05269,R083087,0
Q12774,R921375,0
Q11685,R448068,0
Q29680,R004706,1
Q09136,R010534,1
Q16096,R500926,0
Q27964,R002981,1
Q28268,R003286,1
Q17655,R311108,0
Q27499,R002511,1
Q27000,R002009,1
Q25269,R000272,1
Q00181,R468071,0
Q04390,R838124,0
Q30276,R005304,1
Q16290,R471670,0
Q13701,R453752,1
Q30437,R005466,1
Q03966,R927751,1
Q07085,R040126,0
Q30580,R005610,1
Q20203,R687078,0
Q29066,R004088,1
Q03338,R806818,0
Q30397,R005426,1
Q21863,R269574,0
Q17973,R769301,0
Q26930,R001939,1
Q05925,R019908,1
Q20500,R522984,0
Q02679,R971221,1
Q14485,R224212,0
Q05389,R674182,0
Q08312,R576052,1
Q20010,R074425,0
Q11175,R155299,0
Q12285,R504134,0
Q29722,R004748,1
Q11016,R893004,0
Q25267,R000270,1
Q28149,R003167,1
Q30120,R005148,1
Q28224,R003242,1
Q01086,R521221,1
Q19217,R278710,1
Q10356,R944654,0
Q18150,R313505,1
Q28532,R003551,1
Q06002,R488755,1
Q26286,R001293,1
Q15849,R483401,0
Q01756,R942826,1
Q06976,R399497,0
Q20644,R569692,1
Q27022,R002031,1
Q06927,R420502,1
Q28027,R003044,1
Q29616,R004642,1
Q09550,R113426,1
Q04011,R211730,0
Q11377,R827525,0
Q26315,R001322,1
Q02563,R714894,0
Q13316,R037774,1
Q09180,R119193,0
Q18071,R999800,1
Q11426,R271219,0
Q24054,R994145,0
Q27459,R002471,1
Q06056,R617333,0
Q10056,R653295,0
Q03887,R063272,0
Q28344,R003362,1
Q00283,R770363,1
Q26567,R001575,1
Q28708,R003727,1
Q11615,R223328,1
Q17375,R059979,0
Q19867,R501601,1
Q10369,R974064,0
Q07404,R897537,0
Q12881,R964040,0
Q21727,R097793,0
Q17289,R440263,0
Q27716,R002730,1
Q19728,R772066,0
Q00614,R881703,0
Q16851,R142671,0
Q21423,R630139,0
Q29419,R004443,1
Q23865,R108750,1
Q18311,R300755,0
Q16865,R694548,0
Q02706,R708369,1
Q00204,R639080,0
Q30205,R005233,1
Q30430,R005459,1
Q12370,R792808,1
Q10931,R607414,1
Q23430,R966603,1
Q12804,R386097,1
Q24202,R861448,0
Q00570,R350677,0
Q22373,R938480,0
Q24564,R163397,0
Q24855,R287854,0
Q00820,R857479,1
Q30382,R005411,1
Q01914,R084370,0
Q00848,R780955,1
Q11252,R947876,0
Q13666,R874670,0
Q02619,R909005,1
Q19862,R635277,1
Q18163,R736212,0
Q20703,R200642,0
Q02517,R111695,0
Q01577,R662329,0
Q19843,R456206,1
Q27956,R002973,1
Q19846,R451658,0
Q08243,R504768,0
Q00152,R051767,1
Q16739,R472099,0
Q27733,R002747,1
Q15346,R097446,1
Q15533,R843462,0
Q30112,R005140,1
Q07110,R716839,1
Q27182,R002194,1
Q02480,R663798,0
Q30625,R005655,1
Q17566,R404846,0
Q19988,R331686,0
Q00678,R575682,0
Q28874,R003894,1
Q25716,R000720,1
Q22169,R830644,1
Q01518,R409266,0
Q13135,R418511,0
Q16479,R189872,0
Q28567,R003586,1
Q26882,R001891,1
Q08974,R486790,0
Q23266,R472814,1
Q17339,R346256,1
Q26335,R001342,1
Q21912,R040062,0
Q29402,R004426,1
Q29192,R004214,1
Q26334,R001341,1
Q19109,R773123,0
Q23829,R712956,1
Q14497,R287452,0
Q28137,R003155,1
Q22489,R866947,1
Q03313,R632150,1
Q12639,R091847,0
Q12436,R526769,1
Q17277,R703272,0
Q06135,R455923,0
Q10612,R594193,1
Q02158,R255620,0
Q08408,R987246,0
Q07327,R166608,1
Q14620,R364826,0
Q19523,R838615,0
Q17796,R844718,1
Q17351,R510716,0
Q26924,R001933,1
Q00519,R997978,0
Q20135,R270263,1
Q27797,R002811,1
Q18312,R915789,0
Q20314,R849836,1
Q28717,R003737,1
Q30277,R005305,1
Q25610,R000614,1
Q24289,R687781,0
Q28223,R003241,1
Q25877,R000883,1
Q09794,R383037,1
Q22194,R358698,1
Q13754,R222316,1
Q23210,R143610,0
Q16842,R937606,0
Q30001,R005028,1
Q20589,R753718,0
Q26444,R001452,1
Q21277,R584214,0
Q30088,R005116,1
Q20037,R589172,0
Q03864,R670964,0
Q10686,R636995,0
Q06419,R534174,0
Q17370,R292116,1
Q08337,R608186,0
Q24818,R286134,0
Q07756,R494308,0
Q22661,R925351,0
Q09832,R411969,1
Q19459,R880155,1
Q29162,R004184,1
Q21821,R760164,0
Q02303,R306339,0
Q16581,R314321,0
Q27286,R002298,1
Q02614,R151408,0
Q07437,R036215,1
Q22344,R700062,0
Q19443,R786177,0
Q09829,R416108,1
Q30145,R005173,1
Q07868,R294060,0
Q24688,R824543,0
Q21283,R642644,0
Q26966,R001975,1
Q26266,R001273,1
Q00685,R946181,1
Q19316,R344248,0
Q04275,R874533,0
Q17834,R392350,0
Q14516,R067060,0
Q28974,R003996,1
Q26144,R001151,1
Q16164,R273281,1
Q17703,R296311,0
Q28477,R003496,1
Q06116,R398552,0
Q21204,R713258,0
Q25538,R000542,1
Q02496,R255727,0
Q28031,R003048,1
Q13056,R822247,0
Q02912,R889466,1
Q16879,R920235,0
Q25674,R000678,1
Q00777,R910280,0
Q07426,R631601,0
Q03242,R016618,0
Q25207,R000210,1
Q03156,R820552,0
Q28405,R003423,1
Q24522,R555463,0
Q28573,R003592,1
Q11774,R285820,0
Q06117,R665247,1
Q23693,R831843,0
Q09613,R731616,1
Q10512,R216844,0
Q12454,R923233,1
Q13025,R315105,0
Q04261,R955418,0
Q23103,R105250,0
Q29213,R004235,1
Q17062,R974966,1
Q27015,R002024,1
Q02453,R348134,0
Q20093,R708292,1
Q24075,R596776,0
Q29453,R004477,1
Q17707,R472073,1
Q16946,R923997,0
Q23048,R974242,1
Q25356,R000359,1
Q23327,R130119,0
Q29865,R004891,1
Q05455,R081702,0
Q06754,R722960,0
Q02354,R202882,0
Q04660,R340614,1
Q21270,R774740,0
Q24861,R085110,1
Q25380,R000383,1
Q14216,R850549,0
Q17116,R398775,1
Q15560,R936199,0
Q25581,R000585,1
Q20213,R353986,0
Q02678,R205078,0
Q04481,R848021,0
Q28658,R003677,1
Q16650,R896493,1
Q00313,R075108,1
Q15979,R858169,0
Q25616,R000620,1
Q22368,R480323,1
Q29486,R004511,1
Q23791,R667277,0
Q28262,R003280,1
Q29480,R004505,1
Q23766,R924386,0
Q21366,R106699,1
Q14369,R734925,1
Q03387,R348605,0
Q06037,R732800,0
Q12708,R832416,0
Q10082,R869733,1
Q27764,R002778,1
Q30057,R005085,1
Q09625,R868701,1
Q29307,R004330,1
Q25597,R000601,1
Q28989,R004011,1
Q06160,R976135,0
Q23219,R316066,0
Q27530,R002542,1
Q28067,R003084,1
Q24262,R210271,0
Q16529,R092474,1
Q06585,R199830,1
Q21536,R105944,1
Q02442,R235317,0
Q17953,R992561,0
Q25708,R000712,1
Q04967,R271679,1
Q08457,R766647,0
Q05527,R827900,0
Q11040,R694541,1
Q09159,R512334,0
Q22377,R181732,0
Q20597,R409411,0
Q06395,R326718,0
Q27281,R002293,1
Q01388,R959190,0
Q09899,R538839,0
Q26598,R001606,1
Q06018,R906130,0
Q18422,R518728,1
Q24779,R150472,0
Q26192,R001199,1
Q12381,R207300,1
Q22685,R517828,0
Q28504,R003523,1
Q04358,R422048,1
Q05440,R888435,0
Q24546,R713978,0
Q03790,R499644,1
Q00003,R326040,1
Q15381,R004099,0
Q09396,R652959,1
Q14459,R206852,0
Q08527,R825808,0
Q24128,R073900,0
Q20419,R438402,1
Q09492,R662678,1
Q00322,R740364,1
Q29229,R004251,1
Q11361,R680796,0
Q29789,R004815,1
Q13705,R019834,0
Q05589,R210995,0
Q12633,R914343,0
Q19836,R897803,0
Q03892,R041692,0
Q15221,R373857,0
Q27236,R002248,1
Q17716,R018607,1
Q15424,R895892,0
Q29223,R004245,1
Q10610,R013069,1
Q20215,R696765,0
Q13451,R463960,0
Q19205,R767356,0
Q24159,R857632,0
Q03468,R442720,1
Q15062,R382337,0
Q29210,R004232,1
Q26398,R001406,1
Q25309,R000312,1
Q11958,R165823,1
Q13616,R743011,0
Q06401,R362017,0
Q27418,R002430,1
Q28547,R003566,1
Q25633,R000637,1
Q27178,R002190,1
Q04295,R329703,0
Q00381,R538262,0
Q26590,R001598,1
Q21180,R418643,0
Q29579,R004604,1
Q11404,R784034,0
Q12503,R182797,0
Q22195,R849048,1
Q14559,R380762,0
Q01288,R436324,0
Q04214,R441741,0
Q14049,R078728,0
Q25807,R000812,1
Q30457,R005486,1
Q24016,R408171,0
Q16838,R238011,1
Q19369,R745929,1
Q14814,R155139,1
Q16341,R085362,0
Q15172,R036361,0
Q26970,R001979,1
Q30387,R005416,1
Q25693,R000697,1
Q25700,R000704,1
Q02574,R871815,0
Q24139,R372130,1
Q25101,R000103,1
Q12247,R371601,1
Q04568,R196076,0
Q23015,R359631,1
Q27202,R002214,1
Q28354,R003372,1
Q19424,R480229,0
Q00736,R295528,0
Q30317,R005346,1
Q23741,R375286,1
Q27280,R002292,1
Q05806,R890313,0
Q00490,R907365,0
Q30590,R005620,1
Q15697,R661777,1
Q07373,R163780,0
Q25453,R000457,1
Q06665,R872141,0
Q09575,R665329,0
Q28164,R003182,1
Q01213,R954627,0
Q19120,R888204,0
Q28807,R003827,1
Q28752,R003772,1
Q27299,R002311,1
Q04869,R554802,1
Q05845,R162492,1
Q11157,R179174,0
Q25515,R000519,1
Q05330,R466940,0
Q20727,R761581,0
Q24646,R658251,0
Q19315,R344113,1
Q15544,R622355,0
Q28384,R003402,1
Q28364,R003382,1
Q22349,R723529,0
Q16036,R749652,0
Q17121,R261320,1
Q03089,R417826,0
Q26706,R001714,1
Q27126,R002137,1
Q27464,R002476,1
Q12975,R425970,1
Q07097,R449888,0
Q05356,R849087,0
Q13919,R708409,0
Q05562,R002092,1
Q29642,R004668,1
Q23213,R829455,0
Q23067,R461103,0
Q29390,R004414,1
Q10434,R823040,1
Q00161,R630056,1
Q02360,R674236,0
Q08225,R430738,0
Q28408,R003426,1
Q16200,R994206,1
Q15887,R054809,0
Q29672,R004698,1
Q19010,R457766,1
Q27551,R002563,1
Q23341,R172184,0
Q11941,R021358,1
Q16199,R994432,1
Q15634,R201488,0
Q00029,R487691,1
Q17567,R742658,0
Q22604,R360833,0
Q25791,R000796,1
Q30211,R005239,1
Q00795,R082645,1
Q12625,R618827,0
Q04489,R524171,1
Q03598,R317187,0
Q12736,R820532,0
Q11079,R665520,0
Q29920,R004947,1
Q23654,R502087,0
Q26374,R001382,1
Q01018,R230301,0
Q10990,R262177,0
Q27375,R002387,1
Q20899,R987367,1
Q11701,R978148,0
Q25541,R000545,1
Q09645,R976655,1
Q29184,R004206,1
Q16985,R883802,1
Q30516,R005546,1
Q29617,R004643,1
Q25717,R000721,1
Q29710,R004736,1
Q11634,R490269,0
Q29323,R004347,1
Q27953,R002970,1
Q09738,R108537,0
Q13910,R777780,1
Q22388,R668332,0
Q29212,R004234,1
Q13790,R353023,0
Q28292,R003310,1
Q05775,R365632,1
Q11554,R923834,0
Q19388,R905450,0
Q17926,R242974,1
Q00324,R044970,1
Q15707,R413367,0
Q00290,R725021,0
Q25964,R000970,1
Q06243,R995155,1
Q01545,R698875,1
Q14859,R098466,0
Q09053,R601308,0
Q25844,R000850,1
Q14319,R127984,0
Q24183,R361134,0
Q24595,R836212,1
Q29665,R004691,1
Q30470,R005499,1
Q07286,R633541,0
Q05147,R017409,0
Q03205,R109426,1
Q21655,R383453,0
Q25670,R000674,1
Q00082,R810851,0
Q05977,R322507,0
Q27447,R002459,1
Q12870,R045812,0
Q27972,R002989,1
Q29075,R004097,1
Q23270,R362699,0
Q04894,R681030,1
Q12418,R360870,1
Q20427,R840819,0
Q24199,R405542,0
Q26639,R001647,1
Q25368,R000371,1
Q09867,R724492,0
Q09880,R718908,0
Q30210,R005238,1
Q27565,R002577,1
Q17648,R578125,1
Q05805,R869065,0
Q16379,R649159,1
Q23845,R848586,0
Q05026,R322577,0
Q14726,R027354,1
Q23555,R195330,1
Q15988,R221491,0
Q16119,R722096,0
Q20030,R067838,1
Q29125,R004147,1
Q00120,R347057,0
Q14214,R356279,0
Q13950,R053253,0
Q26485,R001493,1
Q23366,R305914,1
Q07661,R115317,0
Q24950,R089932,1
Q17504,R121349,1
Q08011,R629091,1
Q26685,R001693,1
Q08447,R143598,1
Q26535,R001543,1
Q29202,R004224,1
Q25572,R000576,1
Q08854,R385575,0
Q13215,R259508,1
Q04822,R657561,0
Q05911,R665952,0
Q18105,R124149,0
Q27012,R002021,1
Q00527,R119350,0
Q28645,R003664,1
Q15661,R236525,1
Q10047,R920640,0
Q02863,R583947,0
Q25866,R000872,1
Q24835,R885111,0
Q28451,R003469,1
Q03600,R358432,0
Q08100,R685690,0
Q26196,R001203,1
Q26407,R001415,1
Q27554,R002566,1
Q27823,R002838,1
Q11334,R183948,0
Q01797,R126580,1
Q05570,R076819,0
Q01731,R496278,0
Q19465,R569797,0
Q20600,R943961,0
Q25108,R000110,1
Q16458,R618350,0
Q06679,R455558,1
Q05214,R145092,0
Q14566,R818887,1
Q07769,R537780,1
Q24515,R536707,1
Q07914,R994038,1
Q26740,R001749,1
Q01250,R464148,1
Q18229,R967926,0
Q13609,R061037,1
Q29330,R004354,1
Q05879,R928117,0
Q25182,R000185,1
Q23291,R192377,0
Q28834,R003854,1
Q10064,R811613,0
Q07552,R201447,0
Q15094,R939427,0
Q24738,R436030,0
Q23158,R112375,1
Q22951,R051119,1
Q01774,R812993,1
Q21654,R642062,0
Q26119,R001126,1
Q14193,R925366,0
Q26499,R001507,1
Q00918,R985605,0
Q29385,R004409,1
Q20892,R299793,0
Q28940,R003962,1
Q01627,R582203,1
Q15673,R658021,0
Q24841,R496892,0
Q14259,R052993,0
Q25363,R000366,1
Q26935,R001944,1
Q12009,R424174,1
Q12388,R385766,1
Q20347,R893080,0
Q14554,R414850,0
Q18223,R595347,0
Q13027,R314654,1
Q26180,R001187,1
Q27348,R002360,1
Q11930,R848898,0
Q11820,R147702,0
Q24687,R613015,0
Q01412,R985393,0
Q01065,R403908,0
Q23539,R297040,1
Q22822,R896995,1
Q26973,R001982,1
Q13260,R423898,0
Q25202,R000205,1
Q28105,R003122,1
Q02143,R474160,1
Q07713,R755085,0
Q26083,R001090,1
Q05049,R891125,0
Q16995,R962681,1
Q13646,R317518,0
Q26631,R001639,1
Q00373,R160211,0
Q16982,R696976,0
Q11100,R241973,1
Q27264,R002276,1
Q02990,R160833,1
Q18596,R958859,0
Q28953,R003975,1
Q26693,R001701,1
Q09183,R689429,0
Q10656,R284410,1
Q15705,R947455,1
Q27240,R002252,1
Q03908,R333996,1
Q14756,R334394,0
Q29380,R004404,1
Q07288,R863811,1
Q05597,R356691,0
Q26956,R001965,1
Q30000,R005027,1
Q07016,R050050,0
Q24440,R543141,1
Q29728,R004754,1
Q16680,R002963,1
Q24769,R325136,0
Q06331,R898536,0
Q28790,R003810,1
Q01350,R341204,0
Q07454,R700600,1
Q01073,R366338,0
Q21299,R916414,1
Q06191,R686915,0
Q08539,R412674,0
Q12796,R153325,0
Q20537,R894154,1
Q22941,R029997,0
Q11595,R373049,1
Q14709,R995188,0
Q05182,R775218,0
Q16446,R566336,1
Q06502,R975544,0
Q24979,R268644,0
Q13356,R220789,0
Q04158,R237065,0
Q07726,R383436,0
Q27398,R002410,1
Q18054,R569087,0
Q22608,R387877,0
Q00360,R392289,0
Q05092,R056860,0
Q04541,R511773,0
Q25437,R000441,1
Q26939,R001948,1
Q30536,R005566,1
Q21445,R142078,0
Q02882,R943565,0
Q27835,R002850,1
Q17592,R807474,1
Q26610,R001618,1
Q10631,R855533,1
Q20681,R589112,0
Q07415,R864981,0
Q26409,R001417,1
Q08558,R697144,0
Q20443,R747888,0
Q14691,R741497,0
Q30506,R005536,1
Q12079,R033081,1
Q29080,R004102,1
Q26297,R001304,1
Q20450,R200523,0
Q08385,R674806,1
Q25442,R000446,1
Q04306,R161465,1
Q02819,R681222,1
Q22305,R593905,0
Q27453,R002465,1
Q15837,R954327,0
Q03869,R763527,0
Q27538,R002550,1
Q12619,R884685,1
Q28793,R003813,1
Q29291,R004314,1
Q16759,R725502,0
Q06724,R973916,0
Q27854,R002869,1
Q03038,R543964,1
Q05275,R644365,1
Q22145,R071462,1
Q06338,R297992,0
Q19071,R749252,1
Q19415,R167126,0
Q27423,R002435,1
Q08741,R995302,0
Q00578,R507970,0
Q10708,R229180,1
Q29293,R004316,1
Q19712,R029971,0
Q17489,R143094,1
Q27740,R002754,1
Q02385,R516729,0
Q11695,R941276,1
Q10912,R383763,0
Q30254,R005282,1
Q24997,R030545,0
Q08114,R058433,0
Q05321,R266972,1
Q13976,R720401,0
Q19053,R042516,1
Q12840,R845441,0
Q20651,R520738,0
Q15819,R378607,1
Q04789,R441103,1
Q16938,R642334,0
Q00111,R887752,0
Q22503,R062127,1
Q13034,R345091,0
Q23472,R788044,0
Q28685,R003704,1
Q11951,R193242,0
Q28086,R003103,1
Q09138,R663527,0
Q17701,R065531,0
Q26068,R001074,1
Q19254,R408082,0
Q03247,R201370,1
Q06966,R133126,0
Q26674,R001682,1
Q21733,R322396,1
Q27087,R002097,1
Q28678,R003697,1
Q26770,R001779,1
Q30679,R005709,1
Q10595,R199011,0
Q13545,R216892,0
Q18780,R760126,1
Q29640,R004666,1
Q18605,R086132,0
Q20248,R107483,1
Q26792,R001801,1
Q09926,R476071,0
Q06415,R248247,0
Q07939,R813196,0
Q26768,R001777,1
Q28786,R003806,1
Q30465,R005494,1
Q26884,R001893,1
Q09736,R399438,0
Q02407,R526612,1
Q19274,R543065,0
Q02003,R203779,0
Q19898,R723905,0
Q27965,R002982,1
Q27415,R002427,1
Q07837,R457365,1
Q20073,R785903,0
Q22650,R746966,1
Q08155,R502546,0
Q03660,R699675,1
Q10609,R188433,0
Q06952,R606293,0
Q01683,R162204,0
Q30260,R005288,1
Q01010,R348386,0
Q04580,R002943,1
Q29076,R004098,1
Q04124,R790262,1
Q27815,R002830,1
Q09820,R389046,0
Q25034,R000034,1
Q26081,R001088,1
Q28285,R003303,1
Q07312,R555718,0
Q09840,R115682,0
Q26595,R001603,1
Q23099,R059703,0
Q01965,R717932,0
Q00278,R479251,0
Q01088,R827671,0
Q20832,R501385,1
Q02981,R248361,1
Q05271,R486023,0
Q25713,R000717,1
Q08402,R227841,1
Q01762,R742239,1
Q24659,R113333,0
Q24454,R245395,0
Q13860,R184812,0
Q24305,R773483,1
Q28902,R003923,1
Q01196,R193853,1
Q01813,R576298,1
Q12937,R186273,0
Q13147,R815734,0
Q11768,R100624,1
Q25219,R000222,1
Q09711,R591227,0
Q25454,R000458,1
Q00443,R626568,0
Q11763,R744325,0
Q01715,R236773,0
Q20514,R736831,0
Q30588,R005618,1
Q16465,R763219,1
Q29150,R004172,1
